31,0,SO,10,10,10
27,0,SO,10,10,10
9,1,BILLY,10,10,10
19,1,BILLY,10,10,10
23,1,BILLY,10,10,10
20,1,BILLY,10,10,10
38,2,WENT,10,10,10
13,2,WENT,10,10,10
25,2,WENT,10,10,10
33,2,WENT,10,10,10
19,3,INTO,10,10,10
25,3,INTO,10,10,10
33,3,INTO,10,10,10
36,3,INTO,10,10,10
12,4,THE,10,10,10
5,4,THE,10,10,10
29,5,PET,10,10,10
13,5,PET,10,10,10
33,5,PET,10,10,10
32,6,SHOP,10,10,10
3,6,SHOP,10,10,10
29,6,SHOP,10,10,10
31,0,SO,10,10,10
27,0,SO,10,10,10
33,1,TINA,10,10,10
20,1,TINA,10,10,10
25,1,TINA,10,10,10
5,1,TINA,10,10,10
38,2,WENT,10,10,10
13,2,WENT,10,10,10
25,2,WENT,10,10,10
33,2,WENT,10,10,10
19,3,INTO,10,10,10
25,3,INTO,10,10,10
33,3,INTO,10,10,10
36,3,INTO,10,10,10
12,4,THE,10,10,10
5,4,THE,10,10,10
38,5,WASHROOM,10,10,10
3,5,WASHROOM,10,10,10
32,5,WASHROOM,10,10,10
30,5,WASHROOM,10,10,10
36,5,WASHROOM,10,10,10
24,5,WASHROOM,10,10,10
9,0,BILLY,10,10,10
19,0,BILLY,10,10,10
23,0,BILLY,10,10,10
20,0,BILLY,10,10,10
23,1,LIVED,10,10,10
19,1,LIVED,10,10,10
37,1,LIVED,10,10,10
11,1,LIVED,10,10,10
19,2,IN,10,10,10
25,2,IN,10,10,10
25,3,NEW,10,10,10
36,3,NEW,10,10,10
39,4,YORK,10,10,10
6,4,YORK,10,10,10
22,4,YORK,10,10,10
24,0,MORE,10,10,10
6,0,MORE,10,10,10
30,0,MORE,10,10,10
12,1,THAN,10,10,10
4,1,THAN,10,10,10
25,1,THAN,10,10,10
12,2,THAT,10,10,10
4,2,THAT,10,10,10
33,2,THAT,10,10,10
24,0,MY,10,10,10
8,0,MY,10,10,10
24,1,MAP,10,10,10
4,1,MAP,10,10,10
29,1,MAP,10,10,10
38,2,WILL,10,10,10
19,2,WILL,10,10,10
23,2,WILL,10,10,10
32,3,SHOW,10,10,10
27,3,SHOW,10,10,10
5,4,US,10,10,10
31,4,US,10,10,10
39,0,YUMMY,10,10,10
5,0,YUMMY,10,10,10
24,0,YUMMY,10,10,10
20,0,YUMMY,10,10,10
19,0,IT,10,10,10
33,0,IT,10,10,10
38,1,WAS,10,10,10
5,1,WAS,10,10,10
40,1,WAS,10,10,10
17,2,GOOD,10,10,10
35,2,GOOD,10,10,10
11,2,GOOD,10,10,10
16,3,FOR,10,10,10
6,3,FOR,10,10,10
30,3,FOR,10,10,10
24,4,ME,10,10,10
20,4,ME,10,10,10
38,0,WE,10,10,10
20,0,WE,10,10,10
18,1,HAVE,10,10,10
4,1,HAVE,10,10,10
37,1,HAVE,10,10,10
22,2,CLIMBED,10,10,10
23,2,CLIMBED,10,10,10
8,2,CLIMBED,10,10,10
24,2,CLIMBED,10,10,10
11,2,CLIMBED,10,10,10
38,3,ONE,10,10,10
5,3,ONE,10,10,10
25,3,ONE,10,10,10
31,4,STEP,10,10,10
33,4,STEP,10,10,10
13,4,STEP,10,10,10
29,4,STEP,10,10,10
5,5,UP,10,10,10
29,5,UP,10,10,10
12,6,THE,10,10,10
5,6,THE,10,10,10
23,7,LADDER,10,10,10
4,7,LADDER,10,10,10
11,7,LADDER,10,10,10
14,7,LADDER,10,10,10
29,0,PLUS,10,10,10
23,0,PLUS,10,10,10
5,0,PLUS,10,10,10
31,0,PLUS,10,10,10
12,1,THE,10,10,10
5,1,THE,10,10,10
22,2,KIDS,10,10,10
19,2,KIDS,10,10,10
11,2,KIDS,10,10,10
40,2,KIDS,10,10,10
30,3,REALLY,10,10,10
20,3,REALLY,10,10,10
5,3,REALLY,10,10,10
23,3,REALLY,10,10,10
20,3,REALLY,10,10,10
23,4,LIKE,10,10,10
8,4,LIKE,10,10,10
22,4,LIKE,10,10,10
12,5,THE,10,10,10
5,5,THE,10,10,10
11,6,DOGS,10,10,10
6,6,DOGS,10,10,10
17,6,DOGS,10,10,10
40,6,DOGS,10,10,10
20,0,EVEN,10,10,10
37,0,EVEN,10,10,10
25,0,EVEN,10,10,10
38,1,WHEN,10,10,10
13,1,WHEN,10,10,10
25,1,WHEN,10,10,10
38,2,WE,10,10,10
20,2,WE,10,10,10
23,3,LOSE,10,10,10
36,3,LOSE,10,10,10
40,3,LOSE,10,10,10
19,4,IT,10,10,10
33,4,IT,10,10,10
39,5,USUALLY,10,10,10
36,5,USUALLY,10,10,10
41,5,USUALLY,10,10,10
36,5,USUALLY,10,10,10
5,5,USUALLY,10,10,10
23,5,USUALLY,10,10,10
20,5,USUALLY,10,10,10
5,6,A,10,10,10
37,7,VERY,10,10,10
13,7,VERY,10,10,10
30,7,VERY,10,10,10
20,7,VERY,10,10,10
22,8,CLOSE,10,10,10
23,8,CLOSE,10,10,10
27,8,CLOSE,10,10,10
31,8,CLOSE,10,10,10
17,9,GAME,10,10,10
15,9,GAME,10,10,10
24,9,GAME,10,10,10
24,0,MOSTLY,10,10,10
27,0,MOSTLY,10,10,10
31,0,MOSTLY,10,10,10
33,0,MOSTLY,10,10,10
23,0,MOSTLY,10,10,10
20,0,MOSTLY,10,10,10
12,1,THE,10,10,10
5,1,THE,10,10,10
5,2,AMERICAN,10,10,10
24,2,AMERICAN,10,10,10
13,2,AMERICAN,10,10,10
30,2,AMERICAN,10,10,10
19,2,AMERICAN,10,10,10
22,2,AMERICAN,10,10,10
5,2,AMERICAN,10,10,10
25,2,AMERICAN,10,10,10
22,3,COMMUNITY,10,10,10
5,3,COMMUNITY,10,10,10
24,3,COMMUNITY,10,10,10
39,3,COMMUNITY,10,10,10
36,3,COMMUNITY,10,10,10
25,3,COMMUNITY,10,10,10
5,3,COMMUNITY,10,10,10
33,3,COMMUNITY,10,10,10
20,3,COMMUNITY,10,10,10
19,4,IN,10,10,10
25,4,IN,10,10,10
39,5,EUROPE,10,10,10
35,5,EUROPE,10,10,10
5,5,EUROPE,10,10,10
5,5,EUROPE,10,10,10
29,5,EUROPE,10,10,10
16,6,FOLLOWS,10,10,10
3,6,FOLLOWS,10,10,10
23,6,FOLLOWS,10,10,10
27,6,FOLLOWS,10,10,10
40,6,FOLLOWS,10,10,10
12,7,THE,10,10,10
5,7,THE,10,10,10
17,8,GAME,10,10,10
15,8,GAME,10,10,10
24,8,GAME,10,10,10
38,0,WHAT,10,10,10
5,0,WHAT,10,10,10
33,0,WHAT,10,10,10
20,1,HE,10,10,10
38,2,WAS,10,10,10
5,2,WAS,10,10,10
40,2,WAS,10,10,10
33,3,TALKING,10,10,10
6,3,TALKING,10,10,10
22,3,TALKING,10,10,10
19,3,TALKING,10,10,10
26,3,TALKING,10,10,10
5,4,ABOUT,10,10,10
9,4,ABOUT,10,10,10
7,4,ABOUT,10,10,10
33,4,ABOUT,10,10,10
38,5,WAS,10,10,10
5,5,WAS,10,10,10
40,5,WAS,10,10,10
31,6,SPORTS,10,10,10
29,6,SPORTS,10,10,10
5,6,SPORTS,10,10,10
30,6,SPORTS,10,10,10
33,6,SPORTS,10,10,10
31,6,SPORTS,10,10,10
19,7,IN,10,10,10
25,7,IN,10,10,10
21,8,GENERAL,10,10,10
13,8,GENERAL,10,10,10
25,8,GENERAL,10,10,10
30,8,GENERAL,10,10,10
5,8,GENERAL,10,10,10
23,8,GENERAL,10,10,10
38,0,WAY,10,10,10
15,0,WAY,10,10,10
33,1,TO,10,10,10
36,1,TO,10,10,10
18,2,HELP,10,10,10
13,2,HELP,10,10,10
23,2,HELP,10,10,10
29,2,HELP,10,10,10
5,3,US,10,10,10
31,3,US,10,10,10
6,4,ALL,10,10,10
23,4,ALL,10,10,10
7,5,OUT,10,10,10
33,5,OUT,10,10,10
23,0,LOVELY,10,10,10
5,0,LOVELY,10,10,10
37,0,LOVELY,10,10,10
23,0,LOVELY,10,10,10
20,0,LOVELY,10,10,10
33,1,TO,10,10,10
36,1,TO,10,10,10
24,2,MAKE,10,10,10
15,2,MAKE,10,10,10
22,2,MAKE,10,10,10
39,3,YOUR,10,10,10
35,3,YOUR,10,10,10
5,3,YOUR,10,10,10
5,4,ACQUAINTANCE,10,10,10
22,4,ACQUAINTANCE,10,10,10
38,4,ACQUAINTANCE,10,10,10
15,4,ACQUAINTANCE,10,10,10
25,4,ACQUAINTANCE,10,10,10
33,4,ACQUAINTANCE,10,10,10
5,4,ACQUAINTANCE,10,10,10
25,4,ACQUAINTANCE,10,10,10
31,4,ACQUAINTANCE,10,10,10
31,5,SIR,10,10,10
14,5,SIR,10,10,10
31,0,SUCCESSFUL,10,10,10
5,0,SUCCESSFUL,10,10,10
22,0,SUCCESSFUL,10,10,10
31,0,SUCCESSFUL,10,10,10
13,0,SUCCESSFUL,10,10,10
31,0,SUCCESSFUL,10,10,10
16,0,SUCCESSFUL,10,10,10
23,0,SUCCESSFUL,10,10,10
16,1,FIRST,10,10,10
14,1,FIRST,10,10,10
31,1,FIRST,10,10,10
33,1,FIRST,10,10,10
11,2,DAY,10,10,10
15,2,DAY,10,10,10
16,3,FOR,10,10,10
6,3,FOR,10,10,10
30,3,FOR,10,10,10
22,4,COLLEGE,10,10,10
3,4,COLLEGE,10,10,10
23,4,COLLEGE,10,10,10
19,4,COLLEGE,10,10,10
21,4,COLLEGE,10,10,10
12,0,THIS,10,10,10
19,0,THIS,10,10,10
31,0,THIS,10,10,10
19,1,IS,10,10,10
40,1,IS,10,10,10
5,2,A,10,10,10
29,3,PRETTY,10,10,10
30,3,PRETTY,10,10,10
19,3,PRETTY,10,10,10
33,3,PRETTY,10,10,10
20,3,PRETTY,10,10,10
17,4,GOOD,10,10,10
35,4,GOOD,10,10,10
11,4,GOOD,10,10,10
29,5,PLACE,10,10,10
23,5,PLACE,10,10,10
15,5,PLACE,10,10,10
31,5,PLACE,10,10,10
33,6,TO,10,10,10
36,6,TO,10,10,10
31,7,START,10,10,10
33,7,START,10,10,10
3,7,START,10,10,10
30,7,START,10,10,10
33,7,START,10,10,10
23,0,LOVE,10,10,10
5,0,LOVE,10,10,10
37,0,LOVE,10,10,10
19,1,IS,10,10,10
40,1,IS,10,10,10
5,2,A,10,10,10
31,3,STRONG,10,10,10
33,3,STRONG,10,10,10
30,3,STRONG,10,10,10
6,3,STRONG,10,10,10
26,3,STRONG,10,10,10
24,4,MAN,10,10,10
4,4,MAN,10,10,10
25,4,MAN,10,10,10
19,5,IN,10,10,10
25,5,IN,10,10,10
12,6,THE,10,10,10
5,6,THE,10,10,10
24,7,MIDDLE,10,10,10
19,7,MIDDLE,10,10,10
11,7,MIDDLE,10,10,10
23,7,MIDDLE,10,10,10
31,0,SOMEBODY,10,10,10
5,0,SOMEBODY,10,10,10
24,0,SOMEBODY,10,10,10
9,0,SOMEBODY,10,10,10
5,0,SOMEBODY,10,10,10
11,0,SOMEBODY,10,10,10
20,0,SOMEBODY,10,10,10
23,1,LET,10,10,10
13,1,LET,10,10,10
33,1,LET,10,10,10
24,2,ME,10,10,10
20,2,ME,10,10,10
25,3,KNOW,10,10,10
27,3,KNOW,10,10,10
38,4,WHEN,10,10,10
13,4,WHEN,10,10,10
25,4,WHEN,10,10,10
19,5,IT'S,10,10,10
33,5,IT'S,10,10,10
31,5,IT'S,10,10,10
27,6,OVER,10,10,10
37,6,OVER,10,10,10
14,6,OVER,10,10,10
39,0,YOU,10,10,10
36,0,YOU,10,10,10
29,1,PUT,10,10,10
35,1,PUT,10,10,10
33,1,PUT,10,10,10
19,2,IT,10,10,10
33,2,IT,10,10,10
3,3,ON,10,10,10
25,3,ON,10,10,10
30,4,WRONG,10,10,10
6,4,WRONG,10,10,10
26,4,WRONG,10,10,10
22,0,COMPETITION,10,10,10
3,0,COMPETITION,10,10,10
24,0,COMPETITION,10,10,10
29,0,COMPETITION,10,10,10
5,0,COMPETITION,10,10,10
33,0,COMPETITION,10,10,10
19,0,COMPETITION,10,10,10
32,0,COMPETITION,10,10,10
25,0,COMPETITION,10,10,10
19,1,IS,10,10,10
40,1,IS,10,10,10
17,2,GOOD,10,10,10
35,2,GOOD,10,10,10
11,2,GOOD,10,10,10
16,3,FOR,10,10,10
6,3,FOR,10,10,10
30,3,FOR,10,10,10
12,4,THE,10,10,10
5,4,THE,10,10,10
19,5,INDUSTRY,6,5,6
25,5,INDUSTRY,6,5,6
11,5,INDUSTRY,6,5,6
5,5,INDUSTRY,6,5,6
31,5,INDUSTRY,6,5,6
33,5,INDUSTRY,6,5,6
30,5,INDUSTRY,6,5,6
20,5,INDUSTRY,6,5,6
32,0,SHE,10,10,10
20,0,SHE,10,10,10
23,1,LOOKED,10,10,10
35,1,LOOKED,10,10,10
22,1,LOOKED,10,10,10
33,1,LOOKED,10,10,10
4,2,ANXIOUSLY,10,10,10
26,2,ANXIOUSLY,10,10,10
22,2,ANXIOUSLY,10,10,10
32,2,ANXIOUSLY,10,10,10
5,2,ANXIOUSLY,10,10,10
31,2,ANXIOUSLY,10,10,10
23,2,ANXIOUSLY,10,10,10
20,2,ANXIOUSLY,10,10,10
4,3,AT,10,10,10
33,3,AT,10,10,10
12,4,THE,10,10,10
5,4,THE,10,10,10
18,5,HOUSE,10,10,10
7,5,HOUSE,10,10,10
31,5,HOUSE,10,10,10
4,6,AND,10,10,10
25,6,AND,10,10,10
11,6,AND,10,10,10
31,7,STARTED,10,10,10
33,7,STARTED,10,10,10
3,7,STARTED,10,10,10
30,7,STARTED,10,10,10
33,7,STARTED,10,10,10
19,7,STARTED,10,10,10
11,7,STARTED,10,10,10
12,0,THEY,10,10,10
15,0,THEY,10,10,10
24,1,MAY,10,10,10
15,1,MAY,10,10,10
24,2,MAKE,10,10,10
15,2,MAKE,10,10,10
22,2,MAKE,10,10,10
24,3,ME,10,10,10
20,3,ME,10,10,10
24,4,MORE,10,10,10
6,4,MORE,10,10,10
30,4,MORE,10,10,10
5,5,UNHAPPY,10,10,10
25,5,UNHAPPY,10,10,10
18,5,UNHAPPY,10,10,10
4,5,UNHAPPY,10,10,10
29,5,UNHAPPY,10,10,10
20,5,UNHAPPY,10,10,10
12,6,THAN,10,10,10
4,6,THAN,10,10,10
25,6,THAN,10,10,10
8,7,I,10,10,10
5,8,AM,8,10,8
24,8,AM,8,10,8
32,0,SHE,10,10,10
20,0,SHE,10,10,10
38,1,WOULD,10,10,10
35,1,WOULD,10,10,10
11,1,WOULD,10,10,10
9,2,BE,10,10,10
20,2,BE,10,10,10
31,3,SORRY,10,10,10
3,3,SORRY,10,10,10
30,3,SORRY,10,10,10
20,3,SORRY,10,10,10
16,4,FOR,10,10,10
6,4,FOR,10,10,10
30,4,FOR,10,10,10
18,5,HIS,10,10,10
19,5,HIS,10,10,10
40,5,HIS,10,10,10
11,6,DEATH,10,10,10
13,6,DEATH,10,10,10
34,6,DEATH,10,10,10
24,0,MY,10,10,10
8,0,MY,10,10,10
29,1,PEOPLE,10,10,10
20,1,PEOPLE,10,10,10
29,1,PEOPLE,10,10,10
23,1,PEOPLE,10,10,10
38,2,WILL,10,10,10
19,2,WILL,10,10,10
23,2,WILL,10,10,10
9,3,BRING,10,10,10
30,3,BRING,10,10,10
19,3,BRING,10,10,10
26,3,BRING,10,10,10
39,4,YOU,10,10,10
36,4,YOU,10,10,10
33,5,TO,10,10,10
36,5,TO,10,10,10
12,6,THE,10,10,10
5,6,THE,10,10,10
32,7,SHIP,10,10,10
19,7,SHIP,10,10,10
29,7,SHIP,10,10,10
19,0,IT,10,10,10
33,0,IT,10,10,10
38,1,WAS,10,10,10
5,1,WAS,10,10,10
40,1,WAS,10,10,10
5,2,A,10,10,10
29,3,PROOF,3,10,4
30,3,PROOF,3,10,4
36,3,PROOF,3,10,4
16,3,PROOF,3,10,4
5,4,OF,10,10,10
37,4,OF,10,10,10
18,5,HIS,10,10,10
19,5,HIS,10,10,10
40,5,HIS,10,10,10
16,6,FRIENDSHIP,10,10,10
30,6,FRIENDSHIP,10,10,10
13,6,FRIENDSHIP,10,10,10
25,6,FRIENDSHIP,10,10,10
11,6,FRIENDSHIP,10,10,10
32,6,FRIENDSHIP,10,10,10
19,6,FRIENDSHIP,10,10,10
29,6,FRIENDSHIP,10,10,10
8,0,I,10,10,10
16,1,FOUND,10,10,10
7,1,FOUND,10,10,10
25,1,FOUND,10,10,10
11,1,FOUND,10,10,10
8,2,I,10,10,10
18,3,HAD,10,10,10
4,3,HAD,10,10,10
11,3,HAD,10,10,10
25,4,NO,10,10,10
27,4,NO,10,10,10
25,5,NEED,10,10,10
20,5,NEED,10,10,10
11,5,NEED,10,10,10
33,6,TO,10,10,10
36,6,TO,10,10,10
34,7,THINK,10,10,10
19,7,THINK,10,10,10
26,7,THINK,10,10,10
22,7,THINK,10,10,10
4,0,ANDY,10,10,10
25,0,ANDY,10,10,10
11,0,ANDY,10,10,10
19,0,ANDY,10,10,10
23,1,LIKES,10,10,10
8,1,LIKES,10,10,10
22,1,LIKES,10,10,10
31,1,LIKES,10,10,10
9,2,BROWN,5,10,6
30,2,BROWN,5,10,6
7,2,BROWN,5,10,6
25,2,BROWN,5,10,6
24,0,MANDY,10,10,10
4,0,MANDY,10,10,10
25,0,MANDY,10,10,10
11,0,MANDY,10,10,10
20,0,MANDY,10,10,10
23,1,LOVES,10,10,10
5,1,LOVES,10,10,10
37,1,LOVES,10,10,10
40,1,LOVES,10,10,10
23,2,LIVES,10,10,10
19,2,LIVES,10,10,10
37,2,LIVES,10,10,10
40,2,LIVES,10,10,10
19,3,IN,10,10,10
25,3,IN,10,10,10
6,4,AUSTRALIAN,5,10,6
31,4,AUSTRALIAN,5,10,6
33,4,AUSTRALIAN,5,10,6
30,4,AUSTRALIAN,5,10,6
15,4,AUSTRALIAN,5,10,6
23,4,AUSTRALIAN,5,10,6
19,4,AUSTRALIAN,5,10,6
5,4,AUSTRALIAN,5,10,6
25,4,AUSTRALIAN,5,10,6
38,0,ONE,10,10,10
5,0,ONE,10,10,10
25,0,ONE,10,10,10
16,1,FIVE,8,10,8
8,1,FIVE,8,10,8
37,1,FIVE,8,10,8
25,2,NINE,10,10,10
8,2,NINE,10,10,10
25,2,NINE,10,10,10
25,3,NINE,10,10,10
8,3,NINE,10,10,10
25,3,NINE,10,10,10
34,0,THREE,3,10,4
30,0,THREE,3,10,4
20,0,THREE,3,10,4
31,1,SIX,10,10,10
19,1,SIX,10,10,10
22,1,SIX,10,10,10
31,1,SIX,10,10,10
16,2,FOUR,10,10,10
6,2,FOUR,10,10,10
31,3,SIX,10,10,10
19,3,SIX,10,10,10
22,3,SIX,10,10,10
31,3,SIX,10,10,10
40,0,ZERO,10,10,10
19,0,ZERO,10,10,10
14,0,ZERO,10,10,10
27,0,ZERO,10,10,10
31,1,SEVEN,10,10,9
13,1,SEVEN,10,10,9
37,1,SEVEN,10,10,9
25,1,SEVEN,10,10,9
40,2,ZERO,10,10,10
19,2,ZERO,10,10,10
14,2,ZERO,10,10,10
27,2,ZERO,10,10,10
16,3,FOUR,10,10,10
6,3,FOUR,10,10,10
15,0,EIGHT,10,10,10
33,0,EIGHT,10,10,10
40,1,ZERO,10,10,10
19,1,ZERO,10,10,10
14,1,ZERO,10,10,10
27,1,ZERO,10,10,10
33,2,TWO,10,10,10
36,2,TWO,10,10,10
31,0,SEVEN,10,10,9
13,0,SEVEN,10,10,9
37,0,SEVEN,10,10,9
25,0,SEVEN,10,10,9
34,1,THREE,10,10,10
30,1,THREE,10,10,10
20,1,THREE,10,10,10
16,2,FOUR,10,10,10
6,2,FOUR,10,10,10
25,3,NINE,10,10,10
8,3,NINE,10,10,10
25,3,NINE,10,10,10
17,0,GLOVES,6,10,6
23,0,GLOVES,6,10,6
5,0,GLOVES,6,10,6
37,0,GLOVES,6,10,6
40,0,GLOVES,6,10,6
29,1,PLAN,10,10,10
23,1,PLAN,10,10,10
4,1,PLAN,10,10,10
25,1,PLAN,10,10,10
17,2,GROUND,5,10,6
30,2,GROUND,5,10,6
7,2,GROUND,5,10,6
25,2,GROUND,5,10,6
11,2,GROUND,5,10,6
23,0,LILLY,10,10,10
19,0,LILLY,10,10,10
23,0,LILLY,10,10,10
20,0,LILLY,10,10,10
23,1,LIKES,10,10,9
8,1,LIKES,10,10,9
22,1,LIKES,10,10,9
31,1,LIKES,10,10,9
9,2,BISCUIT,10,10,10
19,2,BISCUIT,10,10,10
31,2,BISCUIT,10,10,10
22,2,BISCUIT,10,10,10
19,2,BISCUIT,10,10,10
33,2,BISCUIT,10,10,10
31,0,SANDY,10,10,10
4,0,SANDY,10,10,10
25,0,SANDY,10,10,10
11,0,SANDY,10,10,10
20,0,SANDY,10,10,10
18,1,HAS,10,10,10
4,1,HAS,10,10,10
40,1,HAS,10,10,10
5,2,A,10,10,10
9,3,BIG,10,10,10
19,3,BIG,10,10,10
17,3,BIG,10,10,10
3,4,ARM,10,10,10
24,4,ARM,10,10,10
9,0,BY,10,10,10
8,0,BY,10,10,10
33,1,TOM'S,10,10,10
5,1,TOM'S,10,10,10
24,1,TOM'S,10,10,10
31,1,TOM'S,10,10,10
33,2,TOOTH,8,10,8
36,2,TOOTH,8,10,8
34,2,TOOTH,8,10,8
24,0,MARK,10,10,10
3,0,MARK,10,10,10
22,0,MARK,10,10,10
18,1,HAS,10,10,10
4,1,HAS,10,10,10
40,1,HAS,10,10,10
5,2,A,10,10,10
9,3,BEAUTIFUL,10,10,10
39,3,BEAUTIFUL,10,10,10
36,3,BEAUTIFUL,10,10,10
33,3,BEAUTIFUL,10,10,10
19,3,BEAUTIFUL,10,10,10
16,3,BEAUTIFUL,10,10,10
23,3,BEAUTIFUL,10,10,10
31,4,SUNGLASSES,10,10,9
5,4,SUNGLASSES,10,10,9
25,4,SUNGLASSES,10,10,9
17,4,SUNGLASSES,10,10,9
23,4,SUNGLASSES,10,10,9
